Time,IR,Red,X,Y,Z,Activity,Heart Rate,Respiration Rate,SPO2,Error Rate,Window Size
177630,98806,100841,0.030024,-0.004003,1.032839,3,,,,,
177838,98880,100968,0.028023,-0.007006,1.03384,3,,,,,
177870,98886,101030,0.028023,-0.009007,1.038844,3,,,,,
177910,98906,101093,0.030024,-0.006005,1.034841,3,,,,,
177949,98955,101042,0.033027,-0.004003,1.034841,3,,,,,
177991,98918,100842,0.033027,-0.008007,1.034841,3,,,,,
178030,98706,100417,0.029024,-0.010008,1.030838,3,,,,,
178070,98626,100342,0.027022,-0.01201,1.031838,3,,,,,
178110,98672,100434,0.029024,-0.010008,1.03384,3,,,,,
178150,98768,100690,0.028023,-0.006005,1.029837,3,,,,,
178190,98864,100826,0.031025,-0.004003,1.03384,3,,,,,
178231,98880,100819,0.033027,-0.007006,1.03384,3,,,,,
178271,98882,100745,0.032026,-0.006005,1.032839,3,,,,,
178310,98844,100755,0.033027,-0.008007,1.036842,3,,,,,
178350,98893,100897,0.031025,-0.005004,1.036842,3,,,,,
178390,98934,101027,0.034028,-0.006005,1.037843,3,,,,,
178431,98964,101127,0.030024,-0.014011,1.035842,3,,,,,
178471,98986,101214,0.026021,-0.006005,1.035842,3,,,,,
178511,99005,101267,0.027022,-0.008007,1.032839,3,,,,,
178551,99023,101357,0.031025,-0.009007,1.03384,3,,,,,
178591,99068,101354,0.026021,-0.005004,1.03384,3,,,,,
178630,99140,101354,0.028023,-0.004003,1.035842,3,,,,,
178670,99129,101367,0.028023,-0.006005,1.035842,3,,,,,
178711,99074,101412,0.031025,-0.005004,1.037843,3,,,,,
178751,99122,101161,0.035028,-0.002002,1.034841,3,,,,,
178791,98951,100683,0.032026,-0.006005,1.030838,3,,,,,
178830,98810,100638,0.030024,-0.009007,1.031838,3,,,,,
178871,98818,100737,0.027022,-0.007006,1.03384,3,,,,,
178911,98876,100943,0.02502,-0.005004,1.028836,3,,,,,
178951,98936,101081,0.029024,-0.007006,1.028836,3,,,,,
178991,98957,101029,0.029024,-0.010008,1.032839,3,,,,,
179031,98911,100797,0.033027,-0.007006,1.034841,3,,,,,
179071,98838,100772,0.031025,-0.011009,1.031838,3,,,,,
179111,98860,100822,0.026021,-0.008007,1.03384,3,,,,,
179151,98898,100852,0.028023,-0.008007,1.028836,3,,,,,
179191,98941,100926,0.032026,-0.008007,1.036842,3,,,,,
179231,98962,100926,0.030024,-0.009007,1.038844,3,,,,,
179271,98929,100931,0.030024,-0.009007,1.032839,3,,,,,
179311,98937,100976,0.030024,-0.013011,1.032839,3,,,,,
179351,98970,101000,0.027022,-0.004003,1.036842,3,,,,,
179391,99000,101048,0.031025,-0.006005,1.031838,3,,,,,
179431,99002,100975,0.026021,-0.007006,1.03384,3,,,,,
179472,98963,100939,0.029024,-0.004003,1.03384,3,,,,,
179511,98926,100767,0.029024,-0.005004,1.03384,3,,,,,
179552,98737,100262,0.032026,-0.006005,1.034841,3,,,,,
179592,98557,100029,0.033027,-0.006005,1.03384,3,,,,,
179632,98509,100038,0.028023,-0.006005,1.034841,3,,,,,
179672,98598,100140,0.029024,-0.009007,1.034841,3,,,,,
179711,98638,100209,0.027022,-0.013011,1.036842,3,,,,,
179752,98650,100313,0.030024,-0.008007,1.034841,3,,,,,
179791,98700,100282,0.031025,-0.007006,1.039845,3,,,,,
180117,98736,100483,0.030024,-0.008007,1.029837,3,,,,,
180152,98732,100465,0.027022,-0.008007,1.03384,3,,,,,
180192,98715,100482,0.031025,-0.008007,1.035842,3,,,,,
180232,98751,100507,0.032026,-0.005004,1.038844,3,,,,,
180272,98705,100278,0.029024,-0.005004,1.031838,3,,,,,
180312,98555,99747,0.031025,-0.007006,1.036842,3,,,,,
180352,98363,99494,0.028023,-0.011009,1.039845,3,,,,,
180392,98319,99577,0.028023,-0.005004,1.03384,3,,,,,
180432,98385,99797,0.030024,-0.004003,1.028836,3,,,,,
180473,98465,99930,0.031025,-0.007006,1.028836,3,,,,,
180512,98481,100146,0.032026,-0.009007,1.032839,3,,,,,
180552,98552,100056,0.031025,-0.006005,1.027835,3,,,,,
180592,98519,99975,0.031025,-0.008007,1.035842,3,,,,,
180632,98533,100037,0.034028,-0.007006,1.035842,3,,,,,
180672,98589,100173,0.031025,-0.006005,1.032839,3,,,,,
180712,98593,100223,0.028023,-0.009007,1.035842,3,,,,,
180753,98572,100294,0.028023,-0.004003,1.035842,3,,,,,
180793,98589,100307,0.030024,-0.005004,1.035842,3,,,,,
180833,98653,100332,0.032026,-0.005004,1.034841,3,,,,,
180872,98674,100313,0.029024,-0.005004,1.039845,3,,,,,
180912,98640,100333,0.032026,-0.009007,1.037843,3,,,,,
180954,98654,100362,0.030024,-0.009007,1.037843,3,,,,,
180993,98699,100485,0.029024,-0.009007,1.032839,3,,,,,
181033,98681,100127,0.030024,-0.005004,1.025833,3,,,,,
181073,98449,99666,0.030024,-0.007006,1.028836,3,,,,,
181113,98329,99540,0.032026,-0.005004,1.032839,3,,,,,
181153,98300,99585,0.033027,-0.010008,1.034841,3,,,,,
181194,98427,99798,0.030024,-0.009007,1.034841,3,,,,,
181234,98461,99837,0.033027,-0.011009,1.034841,3,,,,,
181274,98456,99816,0.032026,-0.010008,1.035842,3,,,,,
181313,98422,99802,0.026021,-0.009007,1.029837,3,,,,,
181354,98422,99749,0.027022,-0.008007,1.027835,3,,,,,
181393,98446,99806,0.031025,-0.010008,1.035842,3,,,,,
181434,98474,99966,0.030024,-0.01201,1.032839,3,,,,,
181474,98522,100061,0.027022,-0.009007,1.034841,3,,,,,
181514,98528,100159,0.032026,-0.006005,1.034841,3,,,,,
181553,98621,100209,0.029024,-0.006005,1.032839,3,,,,,
181593,98608,100209,0.031025,-0.009007,1.034841,3,,,,,
181634,98583,100213,0.028023,-0.008007,1.035842,3,,,,,
181674,98568,100235,0.033027,-0.006005,1.03384,3,,,,,
181714,98609,100327,0.030024,-0.010008,1.034841,3,,,,,
181754,98660,100313,0.030024,-0.006005,1.035842,3,,,,,
181794,98677,100336,0.031025,-0.007006,1.037843,3,,,,,
181834,98642,99987,0.028023,-0.008007,1.036842,3,,,,,
181874,98420,99469,0.031025,-0.008007,1.034841,3,,,,,
181914,98269,99407,0.030024,-0.015012,1.032839,3,,,,,
181954,98325,99610,0.032026,-0.009007,1.034841,3,,,,,
181993,98451,99721,0.029024,-0.011009,1.035842,3,,,,,
182033,98477,99894,0.032026,-0.009007,1.038844,3,,,,,
182073,98563,99942,0.035028,-0.009007,1.034841,3,,,,,
182507,98687,100326,0.034028,-0.008007,1.032839,3,,,,,
182535,98699,100390,0.033027,-0.005004,1.035842,3,,,,,
182575,98810,100748,0.028023,-0.005004,1.032839,3,,,,,
182614,98909,100810,0.031025,-0.007006,1.037843,3,,,,,
182655,98803,100332,0.028023,-0.007006,1.036842,3,,,,,
182695,98608,100024,0.02502,-0.005004,1.028836,3,,,,,
182734,98631,100247,0.030024,-0.005004,1.029837,3,,,,,
182775,98686,100379,0.031025,-0.006005,1.036842,3,,,,,
182814,98772,100431,0.031025,-0.008007,1.028836,3,,,,,
182854,98789,100459,0.026021,-0.006005,1.029837,3,,,,,
182895,98752,100248,0.030024,-0.005004,1.035842,3,,,,,
182935,98650,100065,0.031025,-0.010008,1.03384,3,,,,,
182975,98584,99985,0.032026,-0.009007,1.041847,3,,,,,
183015,98578,100026,0.030024,-0.009007,1.037843,3,,,,,
183055,98650,100211,0.033027,-0.003002,1.032839,3,,,,,
183094,98738,100381,0.033027,-0.005004,1.032839,3,,,,,
183134,98750,100325,0.031025,-0.006005,1.030838,3,,,,,
183175,98709,100348,0.032026,-0.011009,1.036842,3,,,,,
183215,98723,100410,0.029024,-0.007006,1.037843,3,,,,,
183255,98729,100340,0.029024,-0.010008,1.03384,3,,,,,
183295,98748,100360,0.030024,-0.008007,1.037843,3,,,,,
183335,98741,100337,0.029024,-0.007006,1.035842,3,,,,,
183375,98703,100328,0.031025,-0.013011,1.035842,3,,,,,
183416,98738,100408,0.034028,-0.011009,1.032839,3,,,,,
183455,98678,99883,0.031025,-0.011009,1.032839,3,,,,,
183495,98423,99608,0.032026,-0.005004,1.032839,3,,,,,
183535,98427,99711,0.029024,-0.006005,1.036842,3,,,,,
183575,98510,99994,0.028023,-0.011009,1.042847,3,,,,,
183615,98568,100150,0.029024,-0.006005,1.03384,3,,,,,
183655,98686,100414,0.034028,-0.011009,1.03384,3,,,,,
183696,98710,100284,0.032026,-0.007006,1.039845,3,,,,,
183736,98665,100141,0.033027,-0.003002,1.036842,3,,,,,
183776,98568,99884,0.029024,-0.005004,1.03384,3,,,,,
183816,98480,99946,0.030024,-0.003002,1.036842,3,,,,,
183855,98582,100137,0.030024,-0.005004,1.036842,3,,,,,
183896,98588,100279,0.032026,-0.003002,1.035842,3,,,,,
183936,98636,100331,0.031025,-0.006005,1.034841,3,,,,,
183977,98722,100364,0.034028,-0.010008,1.03384,3,,,,,
184015,98716,100332,0.032026,-0.011009,1.030838,3,,,,,
184055,98660,100262,0.027022,-0.008007,1.03384,3,,,,,
184096,98632,100235,0.028023,-0.007006,1.035842,3,,,,,
184135,98617,100235,0.030024,-0.005004,1.032839,3,,,,,
184176,98572,100243,0.031025,-0.010008,1.036842,3,,,,,
184216,98579,99969,0.030024,-0.005004,1.034841,3,,,,,
184256,98379,99434,0.031025,-0.003002,1.031838,3,,,,,
184297,98246,99436,0.030024,-0.007006,1.036842,3,,,,,
184336,98323,99668,0.030024,-0.006005,1.030838,3,,,,,
184376,98456,99953,0.030024,-0.008007,1.040846,3,,,,,
184416,98579,100218,0.030024,-0.008007,1.03384,3,,,,,
184456,98644,100331,0.027022,-0.007006,1.03384,3,,,,,
184759,98779,100654,0.032026,-0.002002,1.032839,3,,,,,
184796,98734,100684,0.034028,-0.006005,1.032839,3,,,,,
184836,98783,100732,0.034028,-0.009007,1.034841,3,,,,,
184876,98782,100744,0.032026,-0.007006,1.036842,3,,,,,
184916,98816,100802,0.029024,-0.004003,1.032839,3,,,,,
184956,98870,100843,0.033027,-0.006005,1.037843,3,,,,,
184996,98797,100320,0.029024,-0.011009,1.035842,3,,,,,
185036,98530,100004,0.030024,-0.005004,1.035842,3,,,,,
185077,98527,100176,0.033027,-0.006005,1.039845,3,,,,,
185117,98568,100316,0.031025,-0.008007,1.036842,3,,,,,
185157,98620,100388,0.029024,-0.004003,1.032839,3,,,,,
185196,98656,100421,0.032026,-0.006005,1.034841,3,,,,,
185237,98661,100333,0.029024,-0.002002,1.030838,3,,,,,
185277,98537,100177,0.028023,-0.002002,1.032839,3,,,,,
185318,98558,100144,0.026021,-0.007006,1.034841,3,,,,,
185356,98550,100160,0.030024,-0.010008,1.036842,3,,,,,
185398,98568,100277,0.029024,-0.01201,1.035842,3,,,,,
185438,98621,100364,0.031025,-0.004003,1.035842,3,,,,,
185477,98618,100438,0.029024,-0.005004,1.03384,3,,,,,
185517,98679,100572,0.034028,-0.010008,1.039845,3,,,,,
185558,98704,100577,0.031025,-0.011009,1.03384,3,,,,,
185597,98773,100689,0.026021,-0.007006,1.03384,3,,,,,
185637,98800,100744,0.031025,-0.009007,1.034841,3,,,,,
185677,98767,100775,0.032026,-0.009007,1.031838,3,,,,,
185718,98806,100808,0.030024,-0.006005,1.031838,3,,,,,
185758,98820,100684,0.030024,-0.004003,1.028836,3,,,,,
185797,98716,100287,0.031025,-0.007006,1.032839,3,,,,,
185837,98564,100066,0.032026,-0.008007,1.030838,3,,,,,
185877,98512,100090,0.030024,-0.010008,1.031838,3,,,,,
185917,98582,100299,0.027022,-0.003002,1.037843,3,,,,,
185958,98616,100406,0.031025,-0.005004,1.034841,3,,,,,
185997,98686,100455,0.034028,-0.004003,1.038844,3,,,,,
186038,98662,100353,0.031025,-0.008007,1.034841,3,,,,,
186078,98627,100272,0.035028,-0.011009,1.034841,3,,,,,
186118,98576,100228,0.028023,-0.008007,1.03384,3,,,,,
186158,98596,100355,0.027022,-0.010008,1.030838,3,,,,,
186198,98660,100448,0.030024,-0.01201,1.038844,3,,,,,
186238,98715,100553,0.02502,-0.008007,1.037843,3,,,,,
186278,98720,100631,0.034028,-0.004003,1.034841,3,,,,,
186318,98689,100524,0.029024,-0.006005,1.035842,3,,,,,
186358,98666,100527,0.032026,-0.004003,1.032839,3,,,,,
186398,98635,100479,0.027022,-0.008007,1.031838,3,,,,,
186438,98632,100474,0.02502,-0.009007,1.032839,3,,,,,
186478,98658,100484,0.032026,-0.005004,1.037843,3,,,,,
186519,98715,100549,0.029024,-0.003002,1.034841,3,,,,,
186559,98647,100092,0.030024,0,1.03384,3,,,,,
186599,98429,99724,0.030024,-0.007006,1.03384,3,,,,,
186638,98340,99611,0.029024,-0.006005,1.034841,3,,,,,
186679,98332,99618,0.030024,-0.008007,1.031838,3,,,,,
186718,98376,99795,0.030024,-0.007006,1.036842,3,,,,,
187030,98405,99794,0.030024,-0.008007,1.03384,3,,,,,
187059,98431,99870,0.028023,-0.007006,1.032839,3,,,,,
187098,98480,99945,0.028023,-0.008007,1.03384,3,,,,,
187139,98460,99916,0.026021,-0.006005,1.031838,3,,,,,
187179,98465,99941,0.030024,-0.005004,1.029837,3,,,,,
187219,98476,99961,0.028023,-0.004003,1.035842,3,,,,,
187259,98496,99987,0.030024,-0.006005,1.035842,3,,,,,
187299,98428,99603,0.028023,-0.007006,1.032839,3,,,,,
187339,98173,99039,0.027022,-0.005004,1.03384,3,,,,,
187379,98085,99088,0.028023,-0.008007,1.036842,3,,,,,
187419,98108,99199,0.028023,-0.008007,1.034841,3,,,,,
187459,98157,99280,0.031025,-0.008007,1.036842,3,,,,,
187499,98255,99463,0.029024,-0.005004,1.032839,3,,,,,
187539,98324,99504,0.035028,-0.008007,1.032839,3,,,,,
187579,98337,99453,0.029024,-0.006005,1.030838,3,,,,,
187619,98220,99368,0.029024,-0.004003,1.03384,3,,,,,
187659,98225,99472,0.032026,-0.005004,1.03384,3,,,,,
187699,98302,99567,0.031025,-0.010008,1.034841,3,,,,,
187739,98386,99619,0.030024,-0.009007,1.029837,3,,,,,
187779,98385,99598,0.028023,-0.007006,1.032839,3,,,,,
187819,98387,99636,0.030024,-0.003002,1.034841,3,,,,,
187860,98405,99657,0.030024,-0.006005,1.035842,3,,,,,
187900,98380,99618,0.030024,-0.010008,1.032839,3,,,,,
187940,98335,99653,0.031025,-0.010008,1.032839,3,,,,,
187979,98370,99692,0.033027,-0.006005,1.029837,3,,,,,
188019,98393,99705,0.031025,-0.008007,1.031838,3,,,,,
188059,98368,99339,0.032026,-0.010008,1.032839,3,,,,,
188100,98104,98851,0.032026,-0.011009,1.031838,3,,,,,
188140,98017,98861,0.033027,-0.009007,1.030838,3,,,,,
188180,98022,98895,0.032026,-0.006005,1.030838,3,,,,,
188220,98047,98931,0.026021,-0.009007,1.030838,3,,,,,
188260,98130,99075,0.028023,-0.008007,1.031838,3,,,,,
188299,98196,99066,0.027022,-0.008007,1.037843,3,,,,,
188340,98121,99046,0.026021,-0.010008,1.028836,3,,,,,
188380,98132,99145,0.027022,-0.002002,1.028836,3,,,,,
188420,98186,99252,0.032026,-0.009007,1.031838,3,,,,,
188460,98283,99360,0.031025,-0.004003,1.032839,3,,,,,
188500,98316,99358,0.034028,-0.006005,1.03384,3,,,,,
188540,98268,99235,0.033027,-0.005004,1.030838,3,,,,,
188581,98236,99183,0.029024,-0.002002,1.030838,3,,,,,
188621,98218,99194,0.029024,-0.005004,1.032839,3,,,,,
188661,98223,99194,0.031025,-0.006005,1.032839,3,,,,,
188700,98229,99239,0.030024,-0.004003,1.030838,3,,,,,
188740,98263,99360,0.030024,-0.005004,1.035842,3,,,,,
188780,98298,99406,0.028023,-0.007006,1.035842,3,,,,,
188821,98281,99182,0.030024,-0.01201,1.03384,3,,,,,
188861,98089,98659,0.029024,-0.011009,1.029837,3,,,,,
188900,97946,98421,0.032026,-0.009007,1.032839,3,,,,,
188941,97920,98494,0.031025,-0.008007,1.034841,3,,,,,
188980,97962,98581,0.031025,-0.006005,1.038844,3,,,,,
189551,98130,99010,0.029024,-0.007006,1.037843,3,,,,,
189581,98087,98856,0.033027,-0.007006,1.035842,3,,,,,
189621,98079,98698,0.032026,-0.007006,1.036842,3,,,,,
189661,97922,98302,0.035028,-0.009007,1.034841,3,,,,,
189701,97773,98192,0.030024,-0.011009,1.032839,3,,,,,
189741,97737,98400,0.029024,-0.010008,1.034841,3,,,,,
189781,97852,98567,0.029024,-0.009007,1.03384,3,,,,,
189821,97929,98690,0.031025,-0.008007,1.03384,3,,,,,
189861,97991,98747,0.033027,-0.006005,1.031838,3,,,,,
189901,98001,98673,0.031025,-0.008007,1.034841,3,,,,,
189941,97955,98596,0.029024,-0.008007,1.034841,3,,,,,
189981,97884,98617,0.02502,-0.007006,1.034841,3,,,,,
190022,97950,98811,0.028023,-0.004003,1.029837,3,,,,,
190062,98000,98866,0.030024,-0.010008,1.030838,3,,,,,
190102,97984,98937,0.035028,-0.005004,1.030838,3,,,,,
190142,98028,98988,0.028023,-0.008007,1.031838,3,,,,,
190182,98030,98963,0.032026,-0.008007,1.031838,3,,,,,
190222,98062,99030,0.031025,-0.011009,1.034841,3,,,,,
190261,98122,99074,0.030024,-0.006005,1.034841,3,,,,,
190302,98113,99026,0.031025,-0.01201,1.034841,3,,,,,
190342,98104,99090,0.032026,-0.01201,1.030838,3,,,,,
190382,98146,99168,0.031025,-0.013011,1.036842,3,,,,,
190422,98091,98990,0.027022,-0.004003,1.030838,3,,,,,
190462,97965,98442,0.029024,-0.006005,1.035842,3,,,,,
190502,97788,98274,0.029024,-0.004003,1.031838,3,,,,,
190543,97806,98418,0.027022,-0.008007,1.036842,3,,,,,
190582,97883,98568,0.028023,-0.008007,1.032839,3,,,,,
190622,97976,98802,0.030024,-0.007006,1.035842,3,,,,,
190662,98033,98796,0.031025,-0.007006,1.038844,3,,,,,
190702,97963,98808,0.035028,-0.002002,1.031838,3,,,,,
190742,97968,98807,0.031025,-0.009007,1.036842,3,,,,,
190782,97947,98627,0.029024,-0.009007,1.034841,3,,,,,
190822,97884,98569,0.033027,-0.006005,1.031838,3,,,,,
190862,97957,98662,0.027022,-0.011009,1.032839,3,,,,,
190902,97979,98647,0.029024,-0.013011,1.035842,3,,,,,
190942,97900,98598,0.036029,-0.009007,1.035842,3,,,,,
190983,97896,98562,0.026021,-0.011009,1.031838,3,,,,,
191022,97902,98593,0.031025,-0.010008,1.03384,3,,,,,
191063,97955,98716,0.027022,-0.006005,1.032839,3,,,,,
191103,97977,98762,0.028023,-0.007006,1.034841,3,,,,,
191143,98007,98884,0.029024,-0.007006,1.032839,3,,,,,
191183,98034,99032,0.030024,-0.007006,1.036842,3,,,,,
191223,98093,98818,0.027022,-0.008007,1.029837,3,,,,,
191263,97875,98300,0.033027,-0.006005,1.028836,3,,,,,
191302,97758,98180,0.030024,-0.001001,1.035842,3,,,,,
191343,97785,98365,0.030024,-0.005004,1.031838,3,,,,,
191383,97835,98546,0.032026,-0.008007,1.03384,3,,,,,
191423,97921,98740,0.032026,-0.010008,1.034841,3,,,,,
191463,97965,98698,0.029024,-0.010008,1.034841,3,,,,,
191503,97988,98660,0.028023,-0.010008,1.030838,3,,,,,
191934,98235,99285,0.028023,-0.009007,1.035842,3,,,,,
191963,98266,99321,0.028023,-0.004003,1.032839,3,,,,,
192004,98226,99381,0.032026,-0.003002,1.035842,3,,,,,
192044,98200,99011,0.032026,-0.009007,1.036842,3,,,,,
192083,97964,98499,0.028023,-0.007006,1.036842,3,,,,,
192123,97889,98403,0.029024,-0.006005,1.032839,3,,,,,
192163,97931,98661,0.030024,-0.009007,1.036842,3,,,,,
192204,98101,98961,0.031025,-0.006005,1.038844,3,,,,,
192244,98146,99051,0.031025,-0.006005,1.028836,3,,,,,
192284,98196,99149,0.034028,-0.004003,1.030838,3,,,,,
192324,98208,99150,0.028023,-0.008007,1.03384,3,,,,,
192364,98202,99167,0.033027,-0.008007,1.032839,3,,,,,
192404,98209,99110,0.032026,-0.003002,1.031838,3,,,,,
192444,98222,99273,0.032026,-0.006005,1.036842,3,,,,,
192484,98286,99288,0.032026,-0.009007,1.028836,3,,,,,
192524,98280,99269,0.030024,-0.008007,1.03384,3,,,,,
192564,98264,99338,0.031025,-0.01201,1.036842,3,,,,,
192604,98300,99347,0.029024,-0.009007,1.038844,3,,,,,
192644,98287,99354,0.032026,-0.01201,1.039845,3,,,,,
192684,98288,99277,0.030024,-0.008007,1.035842,3,,,,,
192725,98289,99272,0.029024,-0.006005,1.036842,3,,,,,
192765,98300,99321,0.029024,-0.008007,1.03384,3,,,,,
192805,98310,99351,0.02402,-0.008007,1.038844,3,,,,,
192845,98289,99260,0.023019,-0.013011,1.034841,3,,,,,
192884,98199,98810,0.02502,-0.015012,1.032839,3,,,,,
192924,98014,98515,0.030024,-0.005004,1.035842,3,,,,,
192964,97981,98532,0.034028,-0.008007,1.035842,3,,,,,
193004,97996,98709,0.030024,-0.006005,1.037843,3,,,,,
193044,98039,98901,0.030024,-0.004003,1.036842,3,,,,,
193085,98160,99007,0.028023,-0.009007,1.035842,3,,,,,
193124,98199,99019,0.029024,-0.007006,1.031838,3,,,,,
193164,98211,99023,0.026021,-0.007006,1.03384,3,,,,,
193204,98179,98959,0.029024,-0.008007,1.031838,3,,,,,
193244,98158,99017,0.030024,-0.010008,1.030838,3,,,,,
193284,98232,99109,0.032026,-0.011009,1.032839,3,,,,,
193324,98251,99239,0.030024,-0.009007,1.029837,3,,,,,
193365,98280,99291,0.030024,-0.009007,1.034841,3,,,,,
193405,98264,99309,0.031025,-0.009007,1.036842,3,,,,,
193445,98259,99280,0.032026,-0.007006,1.035842,3,,,,,
193485,98261,99308,0.032026,-0.006005,1.038844,3,,,,,
193525,98294,99335,0.027022,-0.005004,1.03384,3,,,,,
193565,98270,99225,0.029024,-0.003002,1.029837,3,,,,,
193605,98192,99206,0.035028,-0.008007,1.032839,3,,,,,
193645,98209,99245,0.031025,-0.006005,1.034841,3,,,,,
193685,98227,99078,0.034028,-0.007006,1.036842,3,,,,,
193725,98078,98630,0.026021,-0.011009,1.040846,3,,,,,
193765,97935,98505,0.030024,-0.010008,1.03384,3,,,,,
193806,97937,98469,0.026021,-0.007006,1.032839,3,,,,,
193846,97966,98675,0.032026,-0.006005,1.026834,3,,,,,
193885,98038,98930,0.026021,-0.008007,1.032839,3,,,,,
194127,98166,99007,0.030024,-0.014011,1.032839,3,,,,,
194165,98191,99111,0.032026,-0.013011,1.034841,3,,,,,
194205,98242,99164,0.031025,-0.008007,1.03384,3,,,,,
194245,98239,99087,0.030024,-0.009007,1.038844,3,,,,,
194285,98194,99091,0.028023,-0.008007,1.034841,3,,,,,
194325,98229,99156,0.029024,-0.006005,1.035842,3,,,,,
194365,98229,99043,0.033027,-0.008007,1.032839,3,,,,,
194405,98163,99019,0.032026,-0.005004,1.030838,3,,,,,
194445,98174,99124,0.031025,-0.009007,1.031838,3,,,,,
194486,98210,99082,0.030024,-0.006005,1.032839,3,,,,,
194526,98034,98566,0.027022,-0.005004,1.028836,3,,,,,
194566,97872,98372,0.033027,-0.009007,1.030838,3,,,,,
194606,97882,98418,0.034028,-0.007006,1.034841,3,,,,,
194646,97971,98675,0.030024,-0.009007,1.035842,3,,,,,
194686,98097,98833,0.027022,-0.008007,1.034841,3,,,,,
194726,98075,98974,0.029024,-0.01201,1.032839,3,,,,,
194766,98124,98850,0.029024,-0.011009,1.03384,3,,,,,
194807,98085,98738,0.026021,-0.010008,1.03384,3,,,,,
194847,98076,98864,0.028023,-0.006005,1.035842,3,,,,,
194886,98121,98870,0.032026,-0.008007,1.03384,3,,,,,
194926,98098,98958,0.029024,-0.007006,1.035842,3,,,,,
194966,98160,99085,0.028023,-0.008007,1.026834,3,,,,,
195006,98207,99092,0.031025,-0.008007,1.031838,3,,,,,
195047,98182,99173,0.031025,-0.01201,1.034841,3,,,,,
195086,98230,99205,0.031025,-0.01201,1.037843,3,,,,,
195127,98270,99208,0.036029,-0.008007,1.030838,3,,,,,
195166,98250,99252,0.030024,-0.007006,1.027835,3,,,,,
195207,98292,99338,0.027022,-0.008007,1.032839,3,,,,,
195247,98330,99403,0.030024,-0.011009,1.035842,3,,,,,
195287,98359,99479,0.029024,-0.007006,1.036842,3,,,,,
195327,98283,98947,0.031025,-0.006005,1.042847,3,,,,,
195367,98077,98673,0.029024,-0.009007,1.032839,3,,,,,
195407,98039,98750,0.028023,-0.011009,1.036842,3,,,,,
195447,98093,98967,0.031025,-0.010008,1.035842,3,,,,,
195487,98151,99104,0.032026,-0.009007,1.037843,3,,,,,
195527,98194,99136,0.029024,-0.006005,1.036842,3,,,,,
195567,98256,99102,0.030024,-0.003002,1.034841,3,,,,,
195607,98207,99077,0.028023,-0.01201,1.034841,3,,,,,
195647,98247,99160,0.030024,-0.010008,1.034841,3,,,,,
195686,98255,99243,0.027022,-0.009007,1.031838,3,,,,,
195727,98261,99233,0.027022,-0.013011,1.027835,3,,,,,
195768,98310,99361,0.033027,-0.013011,1.032839,3,,,,,
195808,98376,99428,0.032026,-0.008007,1.031838,3,,,,,
195848,98373,99444,0.03703,-0.009007,1.036842,3,,,,,
195888,98393,99498,0.031025,-0.008007,1.037843,3,,,,,
195928,98375,99521,0.031025,-0.010008,1.038844,3,,,,,
195967,98476,99701,0.033027,-0.010008,1.038844,3,,,,,
196007,98538,99729,0.028023,-0.007006,1.032839,3,,,,,
196047,98541,99822,0.02402,-0.008007,1.03384,3,,,,,
196087,98541,99920,0.030024,-0.006005,1.030838,3,,,,,
196513,98393,99534,0.034028,-0.009007,1.032839,3,,,,,
196548,98435,99601,0.031025,-0.011009,1.036842,3,,,,,
196588,98457,99629,0.030024,-0.010008,1.031838,3,,,,,
196628,98511,99685,0.031025,-0.005004,1.029837,3,,,,,
196667,98495,99582,0.031025,-0.001001,1.036842,3,,,,,
196707,98455,99544,0.035028,-0.004003,1.037843,3,,,,,
196747,98431,99602,0.032026,-0.007006,1.029837,3,,,,,
196789,98481,99675,0.030024,-0.009007,1.034841,3,,,,,
196828,98443,99707,0.031025,-0.008007,1.028836,3,,,,,
196868,98450,99730,0.028023,-0.005004,1.032839,3,,,,,
196909,98510,99760,0.028023,-0.007006,1.029837,3,,,,,
196949,98522,99579,0.032026,-0.006005,1.036842,3,,,,,
196988,98298,99123,0.032026,-0.009007,1.032839,3,,,,,
197028,98188,99074,0.031025,-0.013011,1.032839,3,,,,,
197068,98263,99209,0.031025,-0.014011,1.036842,3,,,,,
197109,98286,99330,0.031025,-0.010008,1.028836,3,,,,,
197149,98307,99471,0.030024,-0.011009,1.031838,3,,,,,
197188,98368,99463,0.031025,-0.007006,1.032839,3,,,,,
197229,98380,99349,0.031025,-0.004003,1.032839,3,,,,,
197269,98292,99205,0.032026,-0.010008,1.038844,3,,,,,
197308,98267,99182,0.032026,-0.01201,1.03384,3,,,,,
197349,98285,99269,0.030024,-0.01201,1.037843,3,,,,,
197388,98314,99389,0.027022,-0.011009,1.034841,3,,,,,
197429,98297,99416,0.030024,-0.008007,1.031838,3,,,,,
197469,98304,99357,0.029024,-0.013011,1.03384,3,,,,,
197509,98319,99379,0.031025,-0.009007,1.031838,3,,,,,
197549,98371,99509,0.030024,-0.01201,1.026834,3,,,,,
197589,98401,99529,0.031025,-0.007006,1.032839,3,,,,,
197629,98370,99456,0.031025,-0.006005,1.034841,3,,,,,
197669,98369,99500,0.029024,-0.004003,1.037843,3,,,,,
197708,98386,99484,0.028023,-0.007006,1.034841,3,,,,,
197749,98328,99235,0.029024,-0.005004,1.03384,3,,,,,
197789,98166,98745,0.031025,-0.010008,1.037843,3,,,,,
197829,98003,98624,0.031025,-0.01201,1.037843,3,,,,,
197870,98055,98809,0.030024,-0.009007,1.034841,3,,,,,
