TimeStamp,IR,RED,X,Y,Z,Heart Rate,Respiration Rate,SPO2,Error Rate,(Window Size)
70353,117380,106953,0.03,-0.03,1.03,,,,,
70428,117472,106980,0.03,-0.02,1.03,,,,,
70491,117655,107053,0.03,-0.02,1.03,,,,,
70566,117820,107173,0.03,-0.03,1.03,,,,,
71580,117982,107249,0.03,-0.03,1.04,,,,,
71632,117589,107258,0.03,-0.03,1.04,,,,,
71712,117730,107351,0.03,-0.03,1.03,,,,,
71761,117857,107379,0.03,-0.02,1.04,,,,,
71833,117759,107243,0.03,-0.02,1.03,,,,,
72912,116281,106834,0.03,-0.02,1.03,,,,,
72990,116299,106848,0.03,-0.03,1.04,,,,,
73031,116299,106841,0.03,-0.03,1.04,,,,,
73069,116377,106894,0.03,-0.03,1.04,,,,,
73116,116460,106932,0.03,-0.03,1.03,,,,,
73186,116554,106969,0.03,-0.03,1.04,,,,,
73254,116727,107033,0.03,-0.03,1.04,,,,,
73322,116697,106944,0.03,-0.03,1.04,,,,,
73392,115735,106611,0.03,-0.03,1.03,,,,,
73461,115473,106555,0.03,-0.02,1.03,,,,,
73529,115516,106613,0.03,-0.02,1.04,,,,,
73600,115666,106691,0.03,-0.02,1.04,,,,,
74429,115769,106713,0.03,-0.03,1.04,,,,,
74532,115454,106662,0.03,-0.03,1.03,,,,,
74593,115792,106811,0.03,-0.03,1.03,,,,,
74670,116039,106921,0.03,-0.03,1.03,,,,,
74716,116201,106961,0.03,-0.03,1.03,,,,,
74761,116319,106996,0.03,-0.03,1.03,,,,,
74805,116452,107026,0.03,-0.03,1.03,,,,,
74933,115515,106630,0.03,-0.03,1.04,,,,,
75985,115256,106571,0.03,-0.03,1.03,,,,,
76120,116850,107147,0.03,-0.03,1.03,,,,,
76176,117073,107238,0.03,-0.03,1.03,,,,,
76283,117387,107313,0.03,-0.03,1.03,,,,,
76311,117500,107366,0.03,-0.03,1.03,,,,,
76351,117629,107411,0.03,-0.02,1.04,,,,,
76401,117753,107435,0.03,-0.02,1.04,,,,,
76479,117870,107478,0.03,-0.03,1.03,,,,,
76539,118180,107562,0.03,-0.03,1.04,,,,,
76605,118278,107598,0.03,-0.03,1.04,,,,,
76673,118498,107690,0.03,-0.02,1.03,,,,,
76754,118529,107590,0.03,-0.03,1.03,,,,,
77837,118326,107554,0.03,-0.02,1.03,,,,,
77892,119174,107749,0.03,-0.03,1.04,,,,,
77934,119243,107728,0.03,-0.03,1.03,,,,,
77972,119266,107734,0.03,-0.03,1.03,,,,,
78018,119292,107737,0.03,-0.03,1.04,,,,,
78087,119332,107738,0.03,-0.02,1.04,,,,,
78167,119415,107787,0.03,-0.02,1.03,,,,,
78244,119594,107812,0.03,-0.03,1.03,,,,,
78600,119741,107850,0.03,-0.03,1.03,,,,,
78631,119784,107821,0.03,-0.03,1.04,,,,,
78689,119800,107824,0.03,-0.02,1.03,,,,,
78719,119839,107844,0.02,-0.02,1.03,,,,,
78791,119891,107855,0.02,-0.02,1.03,,,,,
78857,119920,107825,0.03,-0.03,1.04,,,,,
79929,119987,107849,0.03,-0.03,1.04,,,,,
79994,120745,107990,0.03,-0.03,1.03,,,,,
80065,120782,108039,0.03,-0.02,1.03,,,,,
80111,120869,108017,0.03,-0.03,1.03,,,,,
80153,120901,108032,0.03,-0.02,1.05,,,,,
80192,120936,108046,0.03,-0.03,1.04,,,,,
80256,120976,108084,0.03,-0.02,1.04,,,,,
80370,121052,108072,0.03,-0.02,1.03,,,,,
80415,121110,108091,0.03,-0.03,1.03,,,,,
80772,121114,108063,0.03,-0.03,1.03,,,,,
80815,121130,108063,0.03,-0.02,1.03,,,,,
80854,121156,108104,0.03,-0.03,1.03,,,,,
80903,121179,108127,0.03,-0.02,1.04,,,,,
80967,121235,108102,0.03,-0.02,1.03,,,,,
81047,121307,108141,0.03,-0.03,1.04,,,,,
81105,121328,108121,0.03,-0.03,1.03,,,,,
81177,121417,108133,0.03,-0.03,1.03,,,,,
81256,121448,108199,0.03,-0.03,1.04,,,,,
81312,121498,108169,0.03,-0.03,1.04,,,,,
81381,121572,108217,0.03,-0.03,1.03,,,,,
81455,121541,108139,0.03,-0.03,1.03,,,,,
81517,121376,108141,0.03,-0.03,1.03,,,,,
81615,121464,108110,0.03,-0.02,1.04,,,,,
81661,121486,108144,0.02,-0.03,1.03,,,,,
82634,121656,108054,0.03,-0.02,1.03,,,,,
82673,121644,108053,0.03,-0.03,1.03,,,,,
82713,121638,108038,0.03,-0.02,1.03,,,,,
82759,121630,108019,0.03,-0.02,1.03,,,,,
82828,121641,108028,0.03,-0.03,1.04,,,,,
82897,121675,108031,0.03,-0.03,1.04,,,,,
82966,121715,108011,0.03,-0.03,1.04,,,,,
83034,121744,108033,0.03,-0.03,1.03,,,,,
83103,121785,108042,0.03,-0.03,1.04,,,,,
83173,121808,108037,0.03,-0.03,1.03,,,,,
83243,121866,108047,0.03,-0.02,1.03,,,,,
83313,121922,108002,0.03,-0.02,1.03,,,,,
83428,121840,107980,0.03,-0.03,1.03,,,,,
83476,121591,107893,0.03,-0.03,1.03,,,,,
83517,121569,107868,0.03,-0.03,1.03,,,,,
84479,121555,107876,0.03,-0.03,1.03,,,,,
84515,121006,107518,0.03,-0.02,1.03,,,,,
84556,120994,107491,0.03,-0.02,1.03,,,,,
84595,120963,107472,0.03,-0.03,1.03,,,,,
84644,120886,107473,0.03,-0.03,1.03,,,,,
84709,120849,107438,0.03,-0.03,1.03,,,,,
84778,120821,107399,0.03,-0.02,1.03,,,,,
84848,120821,107411,0.03,-0.03,1.03,,,,,
84916,120867,107468,0.03,-0.02,1.03,,,,,
84984,120892,107455,0.03,-0.02,1.03,,,,,
85053,120902,107468,0.03,-0.03,1.03,,,,,
86121,120360,107399,0.03,-0.03,1.03,,,,,
86155,120422,107428,0.03,-0.03,1.03,,,,,
86196,120402,107403,0.03,-0.03,1.03,,,,,
86240,120160,107320,0.03,-0.03,1.03,,,,,
86310,119921,107246,0.03,-0.03,1.04,,,,,
86378,119696,107232,0.03,-0.03,1.03,,,,,
86446,119661,107218,0.03,-0.02,1.03,,,,,
86516,119637,107209,0.03,-0.02,1.03,,,,,
86586,119513,107174,0.03,-0.03,1.04,,,,,
86653,119529,107220,0.03,-0.02,1.03,,,,,
86722,119615,107257,0.03,-0.02,1.04,,,,,
86790,119658,107296,0.03,-0.03,1.04,,,,,
86859,119746,107358,0.03,-0.03,1.03,,,,,
86928,119792,107403,0.03,-0.02,1.04,,,,,
88006,119873,107441,0.03,-0.03,1.04,,,,,
88076,119457,107513,0.03,-0.02,1.03,,,,,
88119,119165,107369,0.03,-0.03,1.03,,,,,
88155,118800,107265,0.03,-0.03,1.03,,,,,
88202,118559,107254,0.03,-0.03,1.03,,,,,
88275,118344,107174,0.03,-0.03,1.04,,,,,
88339,118283,107184,0.02,-0.03,1.03,,,,,
88410,118243,107184,0.03,-0.03,1.03,,,,,
88519,118230,107247,0.03,-0.03,1.04,,,,,
88557,118301,107271,0.03,-0.03,1.03,,,,,
88616,118367,107319,0.03,-0.03,1.04,,,,,
88689,118493,107363,0.03,-0.03,1.03,,,,,
88755,118660,107423,0.03,-0.02,1.03,,,,,
88836,118723,107484,0.02,-0.03,1.03,,,,,
88968,118946,107585,0.03,-0.03,1.03,,,,,
89018,119151,107670,0.03,-0.02,1.02,,,,,
89059,119053,107560,0.03,-0.03,1.03,,,,,
89095,118659,107420,0.03,-0.03,1.03,,,,,
89169,118316,107334,0.03,-0.03,1.03,,,,,
89237,117950,107267,0.03,-0.02,1.04,,,,,
89303,117919,107247,0.03,-0.02,1.03,,,,,
89383,117933,107278,0.03,-0.02,1.04,,,,,
89442,117903,107241,0.03,-0.02,1.03,,,,,
89509,118007,107271,0.02,-0.03,1.03,,,,,
89583,118153,107370,0.02,-0.02,1.04,,,,,
90657,118254,107395,0.03,-0.02,1.03,,,,,
90738,118369,107541,0.03,-0.03,1.04,,,,,
90781,118460,107536,0.03,-0.03,1.04,,,,,
90816,118533,107565,0.03,-0.03,1.03,,,,,
90863,118604,107596,0.03,-0.03,1.03,,,,,
90938,118765,107661,0.03,-0.03,1.03,,,,,
91003,118854,107701,0.03,-0.03,1.03,,,,,
91080,118543,107487,0.03,-0.03,1.04,,,,,
91139,118141,107374,0.03,-0.03,1.03,,,,,
91208,117772,107278,0.03,-0.03,1.03,,,,,
92329,117655,107247,0.02,-0.03,1.04,,,,,
92401,117512,107307,0.03,-0.02,1.04,,,,,
92438,117574,107346,0.03,-0.03,1.04,,,,,
92484,117664,107374,0.03,-0.03,1.03,,,,,
92530,117736,107398,0.03,-0.02,1.04,,,,,
92595,117823,107432,0.03,-0.03,1.03,,,,,
92662,118006,107494,0.03,-0.03,1.03,,,,,
92729,118069,107537,0.02,-0.03,1.03,,,,,
92803,118243,107591,0.03,-0.03,1.03,,,,,
93612,117779,107458,0.03,-0.03,1.03,,,,,
93646,117887,107530,0.03,-0.03,1.03,,,,,
93686,117974,107559,0.03,-0.03,1.04,,,,,
93724,118063,107592,0.03,-0.02,1.03,,,,,
93798,118233,107676,0.03,-0.03,1.04,,,,,
93861,118331,107695,0.03,-0.02,1.03,,,,,
93929,118449,107703,0.02,-0.03,1.03,,,,,
93998,118238,107582,0.02,-0.03,1.03,,,,,
94067,117376,107319,0.02,-0.02,1.03,,,,,
94137,117181,107270,0.03,-0.03,1.03,,,,,
95211,117159,107305,0.03,-0.02,1.03,,,,,
95258,117498,107426,0.03,-0.03,1.04,,,,,
95298,117499,107436,0.03,-0.03,1.04,,,,,
95337,117579,107457,0.03,-0.03,1.04,,,,,
95386,117673,107472,0.03,-0.03,1.04,,,,,
95453,117756,107538,0.03,-0.03,1.03,,,,,
95521,117940,107609,0.03,-0.03,1.03,,,,,
95593,118079,107655,0.03,-0.03,1.03,,,,,
95662,118271,107715,0.03,-0.03,1.04,,,,,
95727,118349,107768,0.03,-0.03,1.04,,,,,
95798,118521,107842,0.03,-0.03,1.03,,,,,
95884,118598,107740,0.02,-0.03,1.03,,,,,
95935,118281,107639,0.03,-0.03,1.03,,,,,
96004,117939,107542,0.03,-0.03,1.03,,,,,
96071,117561,107413,0.03,-0.03,1.04,,,,,
96141,117505,107414,0.03,-0.03,1.04,,,,,
96212,117597,107461,0.03,-0.03,1.04,,,,,
96278,117595,107463,0.03,-0.03,1.04,,,,,
96346,117744,107549,0.03,-0.03,1.04,,,,,
96415,117848,107540,0.03,-0.02,1.04,,,,,
96484,118068,107624,0.03,-0.03,1.03,,,,,
97530,118155,107652,0.03,-0.03,1.03,,,,,
97600,118446,107715,0.03,-0.02,1.03,,,,,
97639,118540,107753,0.03,-0.02,1.03,,,,,
97680,118631,107782,0.03,-0.02,1.03,,,,,
97726,118715,107820,0.03,-0.03,1.04,,,,,
97798,118792,107834,0.03,-0.03,1.04,,,,,
97862,118748,107711,0.03,-0.03,1.03,,,,,
97940,118148,107545,0.03,-0.03,1.03,,,,,
98022,117859,107421,0.03,-0.03,1.04,,,,,
98078,117786,107429,0.02,-0.03,1.04,,,,,
98138,117807,107437,0.03,-0.03,1.04,,,,,
98237,117817,107436,0.03,-0.03,1.04,,,,,
99234,117935,107469,0.03,-0.03,1.04,,,,,
99281,117963,107463,0.03,-0.03,1.03,,,,,
99324,118059,107491,0.03,-0.03,1.03,,,,,
99360,118133,107505,0.03,-0.03,1.03,,,,,
99406,118218,107536,0.03,-0.03,1.03,,,,,
99482,118290,107545,0.03,-0.03,1.04,,,,,
99546,118490,107619,0.02,-0.03,1.04,,,,,
99614,118578,107653,0.03,-0.03,1.04,,,,,
99688,118773,107742,0.03,-0.02,1.03,,,,,
99749,118873,107753,0.02,-0.03,1.04,,,,,
99822,118581,107572,0.03,-0.03,1.04,,,,,
99908,118282,107483,0.03,-0.03,1.03,,,,,
99980,117847,107344,0.03,-0.03,1.04,,,,,
100024,117813,107313,0.03,-0.03,1.04,,,,,
100878,117821,107328,0.03,-0.02,1.04,,,,,
100945,117961,107327,0.03,-0.03,1.04,,,,,
100999,117804,107275,0.03,-0.03,1.03,,,,,
101040,117816,107308,0.03,-0.03,1.04,,,,,
101080,117794,107293,0.03,-0.03,1.03,,,,,
101144,117771,107292,0.03,-0.02,1.03,,,,,
101200,117796,107329,0.03,-0.03,1.04,,,,,
102281,117893,107334,0.03,-0.03,1.04,,,,,
102361,118122,107451,0.03,-0.03,1.03,,,,,
102448,118308,107499,0.03,-0.03,1.04,,,,,
102482,118390,107521,0.03,-0.02,1.04,,,,,
102521,118473,107556,0.03,-0.03,1.03,,,,,
102572,118531,107578,0.03,-0.03,1.03,,,,,
102643,118704,107660,0.03,-0.03,1.03,,,,,
102711,118803,107675,0.03,-0.02,1.04,,,,,
103735,118801,107612,0.03,-0.03,1.03,,,,,
103801,118652,107561,0.02,-0.02,1.03,,,,,
103849,118518,107533,0.03,-0.03,1.04,,,,,
103886,118455,107507,0.03,-0.03,1.03,,,,,
103931,118411,107481,0.03,-0.03,1.03,,,,,
104003,118437,107520,0.03,-0.03,1.03,,,,,
104092,118423,107490,0.02,-0.03,1.04,,,,,
104167,118472,107505,0.03,-0.03,1.03,,,,,
104209,118522,107514,0.03,-0.03,1.04,,,,,
104280,118593,107566,0.03,-0.03,1.03,,,,,
104365,118755,107643,0.03,-0.02,1.04,,,,,
104422,118897,107691,0.03,-0.03,1.03,,,,,
104498,118983,107713,0.03,-0.03,1.03,,,,,
105421,119244,107787,0.03,-0.03,1.03,,,,,
105469,119345,107792,0.03,-0.02,1.04,,,,,
106510,119412,107835,0.03,-0.03,1.04,,,,,
106583,119698,107886,0.02,-0.03,1.03,,,,,
106658,119764,107937,0.03,-0.03,1.04,,,,,
106721,119744,107892,0.03,-0.03,1.03,,,,,
106765,119533,107777,0.03,-0.02,1.03,,,,,
106804,119356,107732,0.03,-0.03,1.04,,,,,
106901,119211,107687,0.03,-0.03,1.03,,,,,
106950,119167,107661,0.03,-0.03,1.04,,,,,
106993,119169,107682,0.03,-0.03,1.03,,,,,
107061,119168,107667,0.03,-0.03,1.03,,,,,
107130,119154,107678,0.03,-0.02,1.04,,,,,
107201,119197,107698,0.03,-0.03,1.04,,,,,
107282,119363,107742,0.03,-0.03,1.04,,,,,
107340,119400,107788,0.03,-0.02,1.04,,,,,
107410,119542,107816,0.03,-0.03,1.04,,,,,
107481,119602,107836,0.03,-0.03,1.04,,,,,
107556,119763,107890,0.03,-0.02,1.04,,,,,
108326,119252,107687,0.03,-0.03,1.04,,,,,
108404,119355,107725,0.03,-0.02,1.03,,,,,
108445,119420,107720,0.03,-0.02,1.03,,,,,
108494,119473,107778,0.03,-0.03,1.03,,,,,
108567,119577,107823,0.03,-0.02,1.03,,,,,
109638,119667,107839,0.03,-0.03,1.03,,,,,
109686,119524,107690,0.03,-0.03,1.03,,,,,
109723,119337,107617,0.03,-0.03,1.03,,,,,
109763,119100,107553,0.02,-0.03,1.03,,,,,
109817,118957,107491,0.02,-0.02,1.04,,,,,
109924,118837,107418,0.03,-0.03,1.03,,,,,
110042,118767,107441,0.03,-0.03,1.04,,,,,
110130,118829,107474,0.03,-0.03,1.03,,,,,
110172,118864,107485,0.02,-0.03,1.03,,,,,
111054,118924,107497,0.03,-0.02,1.03,,,,,
111103,118666,107382,0.02,-0.03,1.04,,,,,
111146,118702,107409,0.02,-0.03,1.02,,,,,
111185,118767,107438,0.02,-0.03,1.03,,,,,
111263,118903,107442,0.03,-0.03,1.03,,,,,
111303,118943,107487,0.03,-0.03,1.03,,,,,
111383,119054,107537,0.03,-0.02,1.03,,,,,
111442,119118,107570,0.03,-0.03,1.03,,,,,
111512,119238,107616,0.03,-0.03,1.03,,,,,
111584,119276,107574,0.03,-0.02,1.04,,,,,
111673,118806,107418,0.03,-0.02,1.03,,,,,
111724,118654,107340,0.03,-0.02,1.03,,,,,
111791,118492,107271,0.02,-0.03,1.03,,,,,
111864,118462,107293,0.03,-0.03,1.04,,,,,
111931,118459,107300,0.03,-0.02,1.03,,,,,
112004,118454,107326,0.03,-0.03,1.04,,,,,
112977,118502,107318,0.03,-0.03,1.04,,,,,
113045,118527,107366,0.03,-0.03,1.03,,,,,
113065,118622,107371,0.03,-0.03,1.03,,,,,
113110,118678,107388,0.03,-0.03,1.03,,,,,
113155,118737,107397,0.03,-0.03,1.03,,,,,
113227,118791,107441,0.03,-0.02,1.03,,,,,
113299,118965,107503,0.03,-0.03,1.03,,,,,
113365,119101,107561,0.03,-0.03,1.03,,,,,
113433,119165,107593,0.03,-0.03,1.03,,,,,
113506,118787,107427,0.03,-0.02,1.03,,,,,
113607,118469,107303,0.03,-0.03,1.03,,,,,
113643,118403,107270,0.03,-0.03,1.03,,,,,
113712,118388,107290,0.03,-0.03,1.03,,,,,
113782,118376,107257,0.03,-0.03,1.03,,,,,
113857,118367,107303,0.03,-0.02,1.03,,,,,
113922,118416,107313,0.03,-0.02,1.03,,,,,
113991,118548,107365,0.03,-0.03,1.03,,,,,
114062,118630,107392,0.03,-0.03,1.03,,,,,
114131,118742,107463,0.03,-0.03,1.04,,,,,
114201,118852,107476,0.03,-0.03,1.03,,,,,
114270,119026,107524,0.03,-0.02,1.03,,,,,
114340,119096,107584,0.03,-0.03,1.03,,,,,
114410,119067,107533,0.03,-0.02,1.02,,,,,
115427,118822,107412,0.03,-0.03,1.04,,,,,
115465,118786,107439,0.03,-0.03,1.03,,,,,
115544,118654,107390,0.03,-0.03,1.04,,,,,
115584,118641,107401,0.03,-0.03,1.04,,,,,
115625,118647,107402,0.03,-0.02,1.04,,,,,
115680,118631,107389,0.03,-0.02,1.03,,,,,
115746,118613,107396,0.03,-0.02,1.04,,,,,
115817,118709,107410,0.03,-0.03,1.03,,,,,
115887,118745,107432,0.03,-0.03,1.04,,,,,
115955,118902,107487,0.03,-0.02,1.04,,,,,
116035,119004,107548,0.03,-0.02,1.04,,,,,
116094,119058,107572,0.03,-0.03,1.04,,,,,
116208,119227,107603,0.03,-0.03,1.03,,,,,
116246,119338,107674,0.03,-0.03,1.03,,,,,
116302,119402,107670,0.02,-0.02,1.04,,,,,
116372,118992,107495,0.03,-0.03,1.03,,,,,
116441,118847,107446,0.03,-0.03,1.03,,,,,
116516,118652,107409,0.03,-0.03,1.03,,,,,
116585,118646,107387,0.03,-0.03,1.04,,,,,
116651,118653,107397,0.03,-0.03,1.03,,,,,
116721,118665,107418,0.02,-0.03,1.03,,,,,
116793,118774,107411,0.03,-0.03,1.03,,,,,
116866,118867,107466,0.03,-0.02,1.03,,,,,
116931,118964,107493,0.03,-0.02,1.03,,,,,
117000,119081,107547,0.03,-0.03,1.04,,,,,
117093,119218,107587,0.03,-0.03,1.04,,,,,
117146,119356,107641,0.03,-0.03,1.04,,,,,
117212,119423,107687,0.03,-0.03,1.03,,,,,
117279,119546,107725,0.03,-0.02,1.04,,,,,
117348,119160,107538,0.03,-0.03,1.04,,,,,
117420,118997,107469,0.03,-0.03,1.03,,,,,
118126,119373,107631,0.03,-0.03,1.04,,,,,
118166,119420,107663,0.02,-0.02,1.04,,,,,
118206,119472,107718,0.03,-0.02,1.03,,,,,
118255,119551,107711,0.02,-0.03,1.04,,,,,
118325,119497,107620,0.03,-0.03,1.04,,,,,
118395,119005,107453,0.03,-0.02,1.04,,,,,
118465,118923,107444,0.03,-0.03,1.03,,,,,
118535,118871,107412,0.03,-0.03,1.04,,,,,
118605,118848,107398,0.03,-0.03,1.03,,,,,
118685,118839,107415,0.03,-0.02,1.03,,,,,
118743,118862,107398,0.03,-0.02,1.03,,,,,
118816,119011,107452,0.03,-0.02,1.03,,,,,
118885,119052,107497,0.03,-0.03,1.03,,,,,
118953,119195,107553,0.03,-0.03,1.03,,,,,
119023,119270,107589,0.03,-0.03,1.04,,,,,
119093,119417,107649,0.03,-0.02,1.03,,,,,
119188,119625,107725,0.03,-0.03,1.03,,,,,
119237,119673,107706,0.03,-0.03,1.04,,,,,
119307,119334,107559,0.03,-0.03,1.04,,,,,
119375,119199,107525,0.03,-0.03,1.04,,,,,
119450,119038,107462,0.03,-0.03,1.03,,,,,
119516,119017,107459,0.03,-0.03,1.03,,,,,
119588,119027,107460,0.03,-0.02,1.04,,,,,
119670,119044,107442,0.03,-0.03,1.03,,,,,
119721,119092,107484,0.03,-0.03,1.04,,,,,
119790,119162,107505,0.03,-0.03,1.03,,,,,
119860,119310,107540,0.03,-0.03,1.04,,,,,
119930,119366,107591,0.03,-0.02,1.04,,,,,
120002,119530,107666,0.03,-0.03,1.04,,,,,
120073,119653,107670,0.03,-0.02,1.03,,,,,
120145,119715,107725,0.03,-0.03,1.03,,,,,
120225,119853,107775,0.03,-0.03,1.03,,,,,
120280,119837,107726,0.03,-0.03,1.04,,,,,
120349,119466,107619,0.03,-0.03,1.04,,,,,
120419,119400,107568,0.02,-0.03,1.04,,,,,
120489,119286,107520,0.03,-0.02,1.04,,,,,
121545,119301,107530,0.03,-0.02,1.03,,,,,
121593,119476,107564,0.03,-0.02,1.03,,,,,
121628,119456,107527,0.03,-0.03,1.03,,,,,
121666,119469,107537,0.03,-0.03,1.04,,,,,
121717,119497,107561,0.03,-0.02,1.04,,,,,
121786,119529,107547,0.03,-0.03,1.04,,,,,
121856,119609,107594,0.03,-0.03,1.03,,,,,
121926,119691,107612,0.02,-0.03,1.03,,,,,
121995,119813,107625,0.03,-0.03,1.03,,,,,
122066,119863,107685,0.03,-0.03,1.03,,,,,
122141,119998,107735,0.03,-0.02,1.04,,,,,
122215,120127,107732,0.03,-0.02,1.03,,,,,
122278,120174,107752,0.03,-0.03,1.04,,,,,
122346,119819,107586,0.03,-0.02,1.04,,,,,
122415,119586,107548,0.03,-0.03,1.04,,,,,
122484,119524,107496,0.03,-0.03,1.04,,,,,
122554,119456,107476,0.03,-0.03,1.03,,,,,
122623,119429,107465,0.03,-0.03,1.04,,,,,
122694,119401,107451,0.03,-0.02,1.04,,,,,
122766,119467,107444,0.03,-0.03,1.03,,,,,
122836,119508,107471,0.03,-0.03,1.03,,,,,
122903,119584,107536,0.03,-0.02,1.04,,,,,
122973,119697,107542,0.03,-0.02,1.03,,,,,
123043,119721,107581,0.03,-0.03,1.04,,,,,
123112,119854,107613,0.03,-0.02,1.03,,,,,
123212,119921,107634,0.03,-0.02,1.03,,,,,
123252,120053,107653,0.03,-0.02,1.04,,,,,
123321,119942,107579,0.03,-0.02,1.03,,,,,
123393,119490,107460,0.03,-0.02,1.03,,,,,
123461,119395,107384,0.03,-0.02,1.03,,,,,
123531,119280,107380,0.02,-0.02,1.04,,,,,
123601,119244,107344,0.03,-0.03,1.03,,,,,
123671,119192,107321,0.02,-0.02,1.03,,,,,
123744,119201,107342,0.03,-0.02,1.04,,,,,
124612,119230,107341,0.03,-0.02,1.03,,,,,
124765,119050,107287,0.03,-0.03,1.03,,,,,
124834,119145,107328,0.03,-0.02,1.03,,,,,
124949,119308,107383,0.02,-0.03,1.03,,,,,
125102,119431,107473,0.03,-0.02,1.03,,,,,
125151,119628,107505,0.03,-0.03,1.04,,,,,
125250,119645,107469,0.03,-0.03,1.03,,,,,
125305,119419,107402,0.03,-0.03,1.04,,,,,
125386,119103,107312,0.03,-0.02,1.04,,,,,
126409,118937,107253,0.02,-0.03,1.03,,,,,
126476,118971,107320,0.03,-0.03,1.04,,,,,
126517,118964,107283,0.03,-0.02,1.04,,,,,
126548,118918,107292,0.03,-0.03,1.04,,,,,
126598,118922,107296,0.02,-0.03,1.03,,,,,
126670,118948,107327,0.03,-0.03,1.04,,,,,
126748,119014,107354,0.03,-0.03,1.04,,,,,
126808,119099,107386,0.03,-0.03,1.04,,,,,
127796,119088,107450,0.03,-0.03,1.04,,,,,
127829,119165,107475,0.03,-0.03,1.04,,,,,
127884,119229,107480,0.03,-0.03,1.04,,,,,
127919,119300,107512,0.03,-0.03,1.03,,,,,
127989,119374,107531,0.03,-0.02,1.03,,,,,
128059,119067,107359,0.03,-0.03,1.04,,,,,
128129,118796,107267,0.03,-0.03,1.04,,,,,
128199,118468,107154,0.03,-0.03,1.03,,,,,
128269,118370,107138,0.03,-0.03,1.03,,,,,
128354,118344,107154,0.03,-0.02,1.03,,,,,
128408,118319,107109,0.03,-0.02,1.03,,,,,
128477,118385,107177,0.02,-0.03,1.03,,,,,
128547,118458,107198,0.03,-0.03,1.04,,,,,
128618,118573,107288,0.03,-0.03,1.03,,,,,
128687,118674,107297,0.03,-0.03,1.03,,,,,
128760,118866,107400,0.03,-0.03,1.03,,,,,
128827,118923,107387,0.03,-0.03,1.03,,,,,
128897,119098,107450,0.03,-0.02,1.03,,,,,
128966,119186,107492,0.03,-0.03,1.03,,,,,
129037,118697,107259,0.02,-0.02,1.04,,,,,
129105,118486,107210,0.03,-0.03,1.03,,,,,
130113,118196,107075,0.03,-0.02,1.03,,,,,
130173,118111,107100,0.03,-0.02,1.03,,,,,
130225,118120,107108,0.03,-0.02,1.03,,,,,
130254,118106,107115,0.03,-0.02,1.04,,,,,
130307,118087,107118,0.03,-0.03,1.03,,,,,
130382,118178,107153,0.03,-0.03,1.03,,,,,
130438,118228,107187,0.03,-0.03,1.03,,,,,
130559,118455,107265,0.03,-0.03,1.03,,,,,
130935,118432,107200,0.03,-0.03,1.04,,,,,
130969,118217,107150,0.03,-0.02,1.04,,,,,
131009,118088,107084,0.03,-0.03,1.03,,,,,
131059,117956,107061,0.03,-0.02,1.04,,,,,
131133,117889,107048,0.03,-0.02,1.04,,,,,
131201,117869,107000,0.03,-0.02,1.03,,,,,
131272,117848,107034,0.03,-0.03,1.04,,,,,
131377,117927,107104,0.03,-0.03,1.04,,,,,
131410,118049,107113,0.03,-0.03,1.03,,,,,
131482,118111,107156,0.02,-0.02,1.04,,,,,
131551,118258,107221,0.03,-0.02,1.03,,,,,
131618,118400,107258,0.03,-0.03,1.04,,,,,
131692,118475,107318,0.03,-0.03,1.04,,,,,
131758,118666,107387,0.03,-0.03,1.04,,,,,
131828,118741,107407,0.03,-0.02,1.04,,,,,
131897,118298,107175,0.03,-0.03,1.03,,,,,
131969,118036,107113,0.03,-0.03,1.03,,,,,
133034,117720,107018,0.02,-0.02,1.03,,,,,
133079,117629,107049,0.03,-0.03,1.03,,,,,
133110,117651,107032,0.03,-0.02,1.03,,,,,
133151,117641,107037,0.03,-0.03,1.04,,,,,
133201,117665,107037,0.02,-0.02,1.03,,,,,
133270,117695,107068,0.03,-0.03,1.03,,,,,
133340,117837,107141,0.03,-0.02,1.04,,,,,
133428,117969,107196,0.03,-0.02,1.04,,,,,
133490,118053,107234,0.03,-0.02,1.03,,,,,
133553,118203,107280,0.03,-0.03,1.03,,,,,
133620,118378,107338,0.03,-0.02,1.03,,,,,
133689,118443,107379,0.03,-0.02,1.03,,,,,
133770,118577,107389,0.03,-0.03,1.03,,,,,
133835,118303,107271,0.03,-0.02,1.03,,,,,
134851,117782,107101,0.03,-0.03,1.04,,,,,
134912,117623,107074,0.02,-0.03,1.03,,,,,
134951,117576,107061,0.03,-0.02,1.03,,,,,
134992,117588,107076,0.03,-0.02,1.03,,,,,
135040,117587,107083,0.03,-0.02,1.03,,,,,
135111,117557,107089,0.03,-0.02,1.04,,,,,
135181,117546,107150,0.03,-0.02,1.03,,,,,
135252,117647,107146,0.03,-0.03,1.03,,,,,
135321,117847,107189,0.03,-0.03,1.04,,,,,
135392,117942,107255,0.03,-0.03,1.04,,,,,
135459,118027,107305,0.03,-0.02,1.04,,,,,
135568,118173,107341,0.03,-0.03,1.04,,,,,
135735,118290,107358,0.03,-0.03,1.03,,,,,
135834,117605,107111,0.03,-0.02,1.03,,,,,
135942,117422,107066,0.03,-0.03,1.03,,,,,
135990,117417,107040,0.03,-0.02,1.03,,,,,
136059,117368,107061,0.03,-0.02,1.03,,,,,
136174,117508,107147,0.03,-0.02,1.03,,,,,
